id,title,author,year,publisher,genre,rating,pages,language,description
817,Book Title 817,Author 17,1964,Publisher 17,Fantasy,1.1,199,Spanish,Description for book 817...
818,Book Title 818,Author 18,1953,Publisher 18,Horror,1.5,503,Spanish,Description for book 818...
819,Book Title 819,Author 19,1926,Publisher 19,Fantasy,3.7,680,French,Description for book 819...
820,Book Title 820,Author 20,1917,Publisher 0,Biography,1.5,647,Chinese,Description for book 820...
821,Book Title 821,Author 21,1908,Publisher 1,Romance,3.5,400,Chinese,Description for book 821...
822,Book Title 822,Author 22,1954,Publisher 2,Mystery,4.8,569,French,Description for book 822...
823,Book Title 823,Author 23,2022,Publisher 3,Mystery,3.9,585,French,Description for book 823...
824,Book Title 824,Author 24,1946,Publisher 4,Fantasy,4.5,683,English,Description for book 824...
825,Book Title 825,Author 25,1981,Publisher 5,Thriller,3.1,551,Spanish,Description for book 825...
826,Book Title 826,Author 26,1922,Publisher 6,Non-Fiction,3.4,156,French,Description for book 826...
827,Book Title 827,Author 27,1945,Publisher 7,Fiction,2.5,122,English,Description for book 827...
828,Book Title 828,Author 28,1919,Publisher 8,Romance,1.3,358,Spanish,Description for book 828...
829,Book Title 829,Author 29,1915,Publisher 9,Horror,4.2,793,Spanish,Description for book 829...
830,Book Title 830,Author 30,1929,Publisher 10,Fantasy,2.5,413,Chinese,Description for book 830...
831,Book Title 831,Author 31,1931,Publisher 11,Science Fiction,1.3,429,English,Description for book 831...
832,Book Title 832,Author 32,2003,Publisher 12,Romance,3.5,716,German,Description for book 832...
833,Book Title 833,Author 33,1998,Publisher 13,Science Fiction,2.2,750,Spanish,Description for book 833...
834,Book Title 834,Author 34,1919,Publisher 14,Non-Fiction,3.8,406,Chinese,Description for book 834...
835,Book Title 835,Author 35,1962,Publisher 15,Non-Fiction,4.4,615,German,Description for book 835...
836,Book Title 836,Author 36,1980,Publisher 16,Horror,2.0,553,French,Description for book 836...
837,Book Title 837,Author 37,1999,Publisher 17,Fiction,3.7,125,German,Description for book 837...
838,Book Title 838,Author 38,1911,Publisher 18,Romance,4.9,648,English,Description for book 838...
839,Book Title 839,Author 39,1945,Publisher 19,Science Fiction,2.5,434,English,Description for book 839...
840,Book Title 840,Author 40,2017,Publisher 0,Horror,1.1,360,French,Description for book 840...
841,Book Title 841,Author 41,1918,Publisher 1,Fantasy,3.0,221,Spanish,Description for book 841...
842,Book Title 842,Author 42,1956,Publisher 2,Fantasy,2.8,687,English,Description for book 842...
843,Book Title 843,Author 43,1944,Publisher 3,Romance,4.2,138,English,Description for book 843...
844,Book Title 844,Author 44,1910,Publisher 4,Fantasy,2.9,536,German,Description for book 844...
845,Book Title 845,Author 45,2007,Publisher 5,Horror,4.2,533,French,Description for book 845...
846,Book Title 846,Author 46,1921,Publisher 6,Mystery,1.9,322,French,Description for book 846...
847,Book Title 847,Author 47,1977,Publisher 7,Thriller,2.0,188,Spanish,Description for book 847...
848,Book Title 848,Author 48,1947,Publisher 8,Mystery,4.5,613,Spanish,Description for book 848...
849,Book Title 849,Author 49,1967,Publisher 9,Fiction,4.7,340,French,Description for book 849...
850,Book Title 850,Author 50,1933,Publisher 10,Fiction,2.6,717,Chinese,Description for book 850...
851,Book Title 851,Author 51,1912,Publisher 11,Fiction,2.2,131,German,Description for book 851...
852,Book Title 852,Author 52,1964,Publisher 12,Fiction,2.7,702,German,Description for book 852...
853,Book Title 853,Author 53,2011,Publisher 13,Science Fiction,2.9,344,German,Description for book 853...
854,Book Title 854,Author 54,1907,Publisher 14,Mystery,3.7,426,Spanish,Description for book 854...
855,Book Title 855,Author 55,1908,Publisher 15,Romance,4.1,453,Chinese,Description for book 855...
856,Book Title 856,Author 56,2014,Publisher 16,Mystery,4.2,554,Spanish,Description for book 856...
857,Book Title 857,Author 57,1925,Publisher 17,Horror,4.4,704,Spanish,Description for book 857...
858,Book Title 858,Author 58,2018,Publisher 18,Romance,2.5,561,French,Description for book 858...
859,Book Title 859,Author 59,1903,Publisher 19,Fiction,1.1,477,English,Description for book 859...
860,Book Title 860,Author 60,1910,Publisher 0,Fantasy,2.6,743,Spanish,Description for book 860...
861,Book Title 861,Author 61,1962,Publisher 1,Non-Fiction,4.4,290,French,Description for book 861...
862,Book Title 862,Author 62,1987,Publisher 2,Thriller,1.5,343,Spanish,Description for book 862...
863,Book Title 863,Author 63,1930,Publisher 3,Fantasy,4.9,447,French,Description for book 863...
864,Book Title 864,Author 64,1920,Publisher 4,Thriller,3.5,511,French,Description for book 864...
865,Book Title 865,Author 65,2001,Publisher 5,Thriller,3.2,495,French,Description for book 865...
866,Book Title 866,Author 66,2013,Publisher 6,Mystery,3.7,161,Spanish,Description for book 866...
867,Book Title 867,Author 67,1919,Publisher 7,Fiction,2.3,274,German,Description for book 867...
868,Book Title 868,Author 68,1979,Publisher 8,Romance,4.0,564,French,Description for book 868...
869,Book Title 869,Author 69,1995,Publisher 9,Romance,1.9,363,English,Description for book 869...
870,Book Title 870,Author 70,1952,Publisher 10,Horror,1.6,551,Spanish,Description for book 870...
871,Book Title 871,Author 71,1929,Publisher 11,Fantasy,4.5,608,English,Description for book 871...
872,Book Title 872,Author 72,1932,Publisher 12,Fantasy,4.7,725,Spanish,Description for book 872...
873,Book Title 873,Author 73,1901,Publisher 13,Biography,3.2,749,French,Description for book 873...
874,Book Title 874,Author 74,1976,Publisher 14,Horror,2.7,563,German,Description for book 874...
875,Book Title 875,Author 75,1962,Publisher 15,Romance,3.0,713,German,Description for book 875...
876,Book Title 876,Author 76,1924,Publisher 16,Romance,3.4,182,English,Description for book 876...
877,Book Title 877,Author 77,1944,Publisher 17,Thriller,1.8,355,Spanish,Description for book 877...
878,Book Title 878,Author 78,1925,Publisher 18,Biography,3.0,102,Spanish,Description for book 878...
879,Book Title 879,Author 79,1911,Publisher 19,Mystery,1.7,488,English,Description for book 879...
880,Book Title 880,Author 80,1915,Publisher 0,Mystery,1.2,637,Spanish,Description for book 880...
881,Book Title 881,Author 81,1926,Publisher 1,Science Fiction,3.5,434,Chinese,Description for book 881...
882,Book Title 882,Author 82,2004,Publisher 2,Mystery,1.1,200,Chinese,Description for book 882...
883,Book Title 883,Author 83,1988,Publisher 3,Fantasy,2.0,734,German,Description for book 883...
884,Book Title 884,Author 84,1921,Publisher 4,Horror,2.2,117,French,Description for book 884...
885,Book Title 885,Author 85,2021,Publisher 5,Horror,4.3,597,French,Description for book 885...
886,Book Title 886,Author 86,2022,Publisher 6,Science Fiction,4.0,305,German,Description for book 886...
887,Book Title 887,Author 87,1958,Publisher 7,Horror,1.4,724,Spanish,Description for book 887...
888,Book Title 888,Author 88,1905,Publisher 8,Thriller,2.9,629,English,Description for book 888...
889,Book Title 889,Author 89,1995,Publisher 9,Science Fiction,3.6,284,French,Description for book 889...
890,Book Title 890,Author 90,2014,Publisher 10,Fantasy,3.6,771,German,Description for book 890...
891,Book Title 891,Author 91,1916,Publisher 11,Fantasy,4.4,254,English,Description for book 891...
892,Book Title 892,Author 92,1938,Publisher 12,Science Fiction,1.3,625,French,Description for book 892...
893,Book Title 893,Author 93,1942,Publisher 13,Thriller,2.3,304,German,Description for book 893...
894,Book Title 894,Author 94,2000,Publisher 14,Thriller,1.6,574,Spanish,Description for book 894...
895,Book Title 895,Author 95,1958,Publisher 15,Fiction,2.7,355,Chinese,Description for book 895...
896,Book Title 896,Author 96,2021,Publisher 16,Mystery,2.1,676,English,Description for book 896...
897,Book Title 897,Author 97,2018,Publisher 17,Biography,2.1,536,English,Description for book 897...
898,Book Title 898,Author 98,1947,Publisher 18,Fiction,3.0,335,Chinese,Description for book 898...
899,Book Title 899,Author 99,1950,Publisher 19,Science Fiction,4.5,484,French,Description for book 899...
900,Book Title 900,Author 0,1932,Publisher 0,Fantasy,3.7,596,French,Description for book 900...
901,Book Title 901,Author 1,1933,Publisher 1,Mystery,1.4,239,Spanish,Description for book 901...
902,Book Title 902,Author 2,1914,Publisher 2,Biography,3.8,419,French,Description for book 902...
903,Book Title 903,Author 3,1972,Publisher 3,Biography,2.7,348,Spanish,Description for book 903...
904,Book Title 904,Author 4,1960,Publisher 4,Fantasy,2.9,121,French,Description for book 904...
905,Book Title 905,Author 5,1987,Publisher 5,Fantasy,4.9,347,Spanish,Description for book 905...
906,Book Title 906,Author 6,1905,Publisher 6,Science Fiction,3.8,789,German,Description for book 906...
907,Book Title 907,Author 7,1950,Publisher 7,Science Fiction,1.0,233,English,Description for book 907...
908,Book Title 908,Author 8,1910,Publisher 8,Romance,3.7,616,French,Description for book 908...
909,Book Title 909,Author 9,1964,Publisher 9,Science Fiction,1.1,781,German,Description for book 909...
910,Book Title 910,Author 10,1950,Publisher 10,Fantasy,2.8,198,French,Description for book 910...
911,Book Title 911,Author 11,1947,Publisher 11,Biography,3.6,645,Chinese,Description for book 911...
912,Book Title 912,Author 12,1983,Publisher 12,Science Fiction,4.1,421,Chinese,Description for book 912...
913,Book Title 913,Author 13,2014,Publisher 13,Fiction,1.2,320,English,Description for book 913...
914,Book Title 914,Author 14,2010,Publisher 14,Mystery,2.0,348,Spanish,Description for book 914...
915,Book Title 915,Author 15,1992,Publisher 15,Horror,2.4,544,German,Description for book 915...
916,Book Title 916,Author 16,1965,Publisher 16,Horror,2.3,588,Spanish,Description for book 916...
917,Book Title 917,Author 17,1932,Publisher 17,Romance,4.9,158,French,Description for book 917...
918,Book Title 918,Author 18,1916,Publisher 18,Fantasy,5.0,708,Chinese,Description for book 918...
919,Book Title 919,Author 19,1943,Publisher 19,Fantasy,3.3,792,English,Description for book 919...
920,Book Title 920,Author 20,1988,Publisher 0,Fantasy,3.2,569,Chinese,Description for book 920...
921,Book Title 921,Author 21,1921,Publisher 1,Fantasy,4.7,727,Spanish,Description for book 921...
922,Book Title 922,Author 22,1923,Publisher 2,Science Fiction,2.2,140,English,Description for book 922...
923,Book Title 923,Author 23,1937,Publisher 3,Fiction,1.6,796,German,Description for book 923...
924,Book Title 924,Author 24,1904,Publisher 4,Horror,3.8,786,French,Description for book 924...
925,Book Title 925,Author 25,1954,Publisher 5,Non-Fiction,3.5,678,Spanish,Description for book 925...
926,Book Title 926,Author 26,1955,Publisher 6,Science Fiction,1.9,315,German,Description for book 926...
927,Book Title 927,Author 27,1921,Publisher 7,Romance,1.7,742,Chinese,Description for book 927...
928,Book Title 928,Author 28,1945,Publisher 8,Mystery,1.7,660,Spanish,Description for book 928...
929,Book Title 929,Author 29,1956,Publisher 9,Fiction,4.4,271,German,Description for book 929...
930,Book Title 930,Author 30,1962,Publisher 10,Biography,1.9,312,French,Description for book 930...
931,Book Title 931,Author 31,1956,Publisher 11,Science Fiction,2.3,482,Chinese,Description for book 931...
932,Book Title 932,Author 32,2006,Publisher 12,Thriller,4.4,113,French,Description for book 932...
933,Book Title 933,Author 33,1937,Publisher 13,Mystery,3.1,286,Spanish,Description for book 933...
934,Book Title 934,Author 34,1994,Publisher 14,Mystery,1.8,222,Spanish,Description for book 934...
935,Book Title 935,Author 35,1908,Publisher 15,Non-Fiction,3.9,508,German,Description for book 935...
936,Book Title 936,Author 36,2018,Publisher 16,Fiction,2.1,642,English,Description for book 936...
937,Book Title 937,Author 37,1961,Publisher 17,Fiction,1.2,639,German,Description for book 937...
938,Book Title 938,Author 38,1927,Publisher 18,Mystery,1.1,552,German,Description for book 938...
939,Book Title 939,Author 39,1932,Publisher 19,Biography,4.7,492,English,Description for book 939...
940,Book Title 940,Author 40,2021,Publisher 0,Biography,4.5,317,Spanish,Description for book 940...
941,Book Title 941,Author 41,1975,Publisher 1,Biography,4.6,286,Spanish,Description for book 941...
942,Book Title 942,Author 42,1989,Publisher 2,Science Fiction,3.4,243,French,Description for book 942...
943,Book Title 943,Author 43,1949,Publisher 3,Non-Fiction,3.4,632,French,Description for book 943...
944,Book Title 944,Author 44,1914,Publisher 4,Science Fiction,3.2,676,German,Description for book 944...
945,Book Title 945,Author 45,1990,Publisher 5,Horror,2.8,155,German,Description for book 945...
946,Book Title 946,Author 46,1907,Publisher 6,Romance,1.7,351,English,Description for book 946...
947,Book Title 947,Author 47,1994,Publisher 7,Science Fiction,2.3,704,English,Description for book 947...
948,Book Title 948,Author 48,1937,Publisher 8,Horror,3.6,539,Spanish,Description for book 948...
949,Book Title 949,Author 49,1924,Publisher 9,Romance,3.8,550,French,Description for book 949...
950,Book Title 950,Author 50,1909,Publisher 10,Biography,1.3,120,Spanish,Description for book 950...
951,Book Title 951,Author 51,1944,Publisher 11,Science Fiction,2.8,231,French,Description for book 951...
952,Book Title 952,Author 52,2013,Publisher 12,Fantasy,2.1,165,Spanish,Description for book 952...
953,Book Title 953,Author 53,2017,Publisher 13,Romance,4.9,756,Spanish,Description for book 953...
954,Book Title 954,Author 54,1986,Publisher 14,Science Fiction,3.7,680,Chinese,Description for book 954...
955,Book Title 955,Author 55,1945,Publisher 15,Non-Fiction,3.0,451,English,Description for book 955...
956,Book Title 956,Author 56,1905,Publisher 16,Romance,2.2,559,English,Description for book 956...
957,Book Title 957,Author 57,1911,Publisher 17,Non-Fiction,2.6,359,Chinese,Description for book 957...
958,Book Title 958,Author 58,1907,Publisher 18,Romance,4.2,594,Spanish,Description for book 958...
959,Book Title 959,Author 59,1957,Publisher 19,Biography,4.7,175,Chinese,Description for book 959...
960,Book Title 960,Author 60,1998,Publisher 0,Horror,3.2,773,Spanish,Description for book 960...
961,Book Title 961,Author 61,2015,Publisher 1,Thriller,2.4,280,Spanish,Description for book 961...
962,Book Title 962,Author 62,1944,Publisher 2,Horror,4.8,741,English,Description for book 962...
963,Book Title 963,Author 63,1949,Publisher 3,Science Fiction,3.4,790,English,Description for book 963...
964,Book Title 964,Author 64,1930,Publisher 4,Science Fiction,1.3,392,English,Description for book 964...
965,Book Title 965,Author 65,1905,Publisher 5,Non-Fiction,4.3,193,Chinese,Description for book 965...
966,Book Title 966,Author 66,1971,Publisher 6,Biography,4.1,633,English,Description for book 966...
967,Book Title 967,Author 67,1992,Publisher 7,Non-Fiction,2.9,592,Chinese,Description for book 967...
968,Book Title 968,Author 68,1957,Publisher 8,Science Fiction,1.3,483,French,Description for book 968...
969,Book Title 969,Author 69,1969,Publisher 9,Fantasy,1.9,486,French,Description for book 969...
